id_cliente,receita_total,numero_transacoes,id_produto,id,nome
89148,7243.16,31,20,89148.0,Nessir
89149,4876.3,28,32,89149.0,Querliane
89150,7103.389999999999,30,13,89150.0,Kaillanny
89151,10445.71,36,785,89151.0,Teiciane
89152,8625.06,29,95,89152.0,Inailton
89153,13475.41,40,281,89153.0,Uilk
89154,6794.25,27,969,89154.0,Chauna
89155,7740.2,32,263,89155.0,Eshlei
89156,4122.82,20,371,89156.0,Ekaine
89157,4596.32,18,302,89157.0,Edicar
89158,11194.66,43,154,89158.0,Liga
89159,11583.46,42,112,89159.0,Kenedir
89160,7716.85,41,286,89160.0,Mataus
89161,6969.69,29,133,89161.0,Germesson
89162,10447.95,31,611,89162.0,Seferina
89163,6847.71,26,341,89163.0,Josephi
89164,5825.56,30,179,89164.0,Kioka
89165,6309.9400000000005,32,47,89165.0,Edinelsom
89166,6965.09,33,377,89166.0,Vela
89167,5362.92,25,746,89167.0,Palima
89168,6704.04,33,160,89168.0,Oderico
89169,6985.74,22,477,89169.0,Daiela
89170,6500.13,32,288,89170.0,Jisleine
89171,9428.76,34,1052,89171.0,Inaldir
89172,7351.63,33,26,89172.0,Mikeia
89173,9554.1,31,305,89173.0,Welhinton
89174,6761.14,24,1612,89174.0,Lurane
89175,9868.16,38,568,89175.0,Rosialdo
89176,8758.68,30,505,89176.0,Francinir
89177,8015.46,32,404,89177.0,Voldenir
89178,6670.34,27,1059,89178.0,Zeoni
89179,7983.2300000000005,32,393,89179.0,Raael
89180,5553.7699999999995,23,398,89180.0,Sesario
89181,8025.78,32,1126,89181.0,Wulhan
89182,6727.030000000001,26,191,89182.0,Issi
89183,8674.73,37,1192,89183.0,Jeiciene
89184,6685.75,37,572,89184.0,Dieivison
89185,7606.93,31,185,89185.0,Guinho
89186,6343.95,25,309,89186.0,Uivo
89187,6540.59,31,203,89187.0,Nailir
89188,7087.92,32,477,89188.0,Weslli
89189,9815.87,32,273,89189.0,Lindialva
89190,7510.99,29,331,89190.0,Seldo
89191,6464.95,33,65,89191.0,Floriso
89192,7263.08,29,234,89192.0,Kreber
89193,6812.01,24,91,89193.0,Sielio
89194,7436.639999999999,32,260,89194.0,Iutaka
89195,6797.89,36,526,89195.0,Riquilme
89196,6183.73,25,56,89196.0,Carmy
89197,7246.74,24,531,89197.0,Andrique
89198,6655.78,25,158,89198.0,Iraneldo
89199,8330.41,32,150,89199.0,Jonisom
89200,7443.43,26,181,89200.0,Weselei
89201,7935.74,31,28,89201.0,Diaci
89202,4731.56,24,101,89202.0,Adrienni
89203,8325.15,33,1,89203.0,Jatyr
89204,6759.150000000001,24,205,89204.0,Zabel
89205,8291.58,31,49,89205.0,Aroline
89206,6413.54,31,525,89206.0,Hedilson
89207,5423.39,30,47,89207.0,Jerosina
89208,5037.97,22,595,89208.0,Emauela
89209,7093.67,21,565,89209.0,Ketelley
89210,5299.83,22,389,89210.0,Karleandra
89211,8501.32,34,103,89211.0,Josimeiri
89212,12476.58,44,521,89212.0,Webison
89213,6332.66,24,134,89213.0,Rilia
89214,7154.82,26,387,89214.0,Mailes
89215,2739.5699999999997,19,523,89215.0,Macilom
89216,7351.1,30,980,89216.0,Cledielson
89217,7062.32,31,1589,89217.0,Anary
89218,7720.47,26,975,89218.0,Shisue
89219,7045.32,30,29,89219.0,Yamim
89220,7111.11,33,929,89220.0,Cherom
89221,6386.32,23,257,89221.0,Verenaldo
89222,7041.04,30,4218,89222.0,Marlenne
89223,7626.85,32,541,89223.0,Jesler
89224,8788.13,35,119,89224.0,Vibiane
89225,8267.11,35,60,89225.0,Ulinda
89226,6544.8,34,23,89226.0,Bet
89227,9556.2,36,1306,89227.0,Juice
89228,7709.49,31,227,89228.0,Crislam
89229,4860.37,21,5187,89229.0,Vandolino
89230,12098.61,42,669,89230.0,Edeiton
89231,6563.63,31,42,89231.0,Rialisson
89232,7239.18,29,250,89232.0,Ilizabethe
89233,5493.03,25,138,89233.0,Iny
89234,8757.699999999999,33,414,89234.0,Marliy
89235,5709.5599999999995,29,436,89235.0,Celenira
89236,7996.349999999999,28,211,89236.0,Ulina
89237,5180.54,25,321,89237.0,Dilenio
89238,8026.33,32,373,89238.0,Zelicia
89239,6253.9,30,220,89239.0,Idor
89240,4805.85,22,248,89240.0,Yukico
89241,6867.31,31,340,89241.0,Cekina
89242,5963.76,29,728,89242.0,Naelis
89243,7318.93,27,358,89243.0,Welinhton
89244,7293.69,27,5609,89244.0,Joilan
89245,7910.17,27,116,89245.0,Laulo
89246,7480.68,28,283,89246.0,Crisilene
89247,10620.49,41,567,89247.0,Agnaildo
89248,9147.76,38,151,89248.0,Jucelanio
89249,9038.42,34,365,89249.0,Alune
89250,4275.69,24,107,89250.0,Silvita
89251,8789.58,27,15,89251.0,Narina
89252,8042.57,24,92,89252.0,Neydi
89253,9677.6,36,1223,89253.0,Elizaeti
89254,4226.3,24,746,89254.0,Doselina
89255,4170.95,23,399,89255.0,Milsson
89256,5987.96,22,284,89256.0,Eliselton
89257,10426.11,37,84,89257.0,Keuvin
89258,7601.14,23,502,89258.0,Laula
89259,8465.2,29,213,89259.0,Talysom
89260,7272.06,26,162,89260.0,Caicke
89261,6963.139999999999,31,712,89261.0,Gizeldo
89262,6717.51,30,456,89262.0,Jervaldo
89263,7776.14,34,1091,89263.0,Michail
89264,7640.46,33,16,89264.0,Devailson
89265,7084.37,31,461,89265.0,Janaelma
89266,7113.4,30,336,89266.0,Webeson
89267,10446.1,33,149,89267.0,Chieley
89268,6761.5599999999995,24,856,89268.0,Denevan
89269,9499.6,36,615,89269.0,Mozelita
89270,5616.22,31,18,89270.0,Jali
89271,6212.3,32,296,89271.0,Lionilson
89272,7062.06,30,1676,89272.0,Erminha
89273,7892.13,30,146,89273.0,Ezolina
89274,6942.61,34,735,89274.0,Marlany
89275,8919.75,38,18,89275.0,Ganicleide
89276,8853.73,34,10,89276.0,Ronlson
89277,8429.68,33,20,89277.0,Xanda
89278,9718.73,35,523,89278.0,Blayan
89279,6703.61,22,1248,89279.0,Qelly
89280,7010.35,30,132,89280.0,Helisete
89281,9733.69,34,620,89281.0,Rodval
89282,5567.59,28,971,89282.0,Sedmar
89283,5601.2300000000005,28,638,89283.0,Daleni
89284,5797.46,24,148,89284.0,Edijelma
89285,8136.37,38,59,89285.0,Izauda
89286,5807.12,27,400,89286.0,Dhemile
89287,7865.9800000000005,27,102,89287.0,Dyemes
89288,9940.64,40,448,89288.0,Denefer
89289,8218.06,23,205,89289.0,Wuilhian
89290,9456.63,33,1406,89290.0,Jeremia
89291,8786.83,30,194,89291.0,Tiiago
89292,6835.9400000000005,26,225,89292.0,Adrielisson
89293,6651.91,27,390,89293.0,Nandila
89294,6389.47,23,3175,89294.0,Guillhermo
89295,8207.34,38,4,89295.0,Ano
89296,6270.17,36,193,89296.0,Jeslene
89297,8244.36,30,3425,89297.0,Linelma
89298,5328.12,20,333,89298.0,Alitom
89299,6143.35,34,78,89299.0,Inanir
89300,8857.56,30,1270,89300.0,Michelani
89301,6219.61,31,83,89301.0,Adalsira
89302,9686.46,26,386,89302.0,Aneildes
89303,4171.08,19,17,89303.0,Jardeilsom
89304,8290.19,30,390,89304.0,Elial
89305,7277.5199999999995,27,514,89305.0,Galbo
89306,11483.39,44,111,89306.0,Quevim
89307,7166.38,28,62,89307.0,Ausiane
89308,8347.109999999999,29,122,89308.0,Binha
89309,7947.6,28,153,89309.0,Eleonoura
89310,5946.87,25,1469,89310.0,Ronalison
89311,5792.11,34,27,89311.0,Giverson
89312,5511.3,26,665,89312.0,Thysa
89313,5985.87,25,404,89313.0,Kateriny
89314,12420.67,35,458,89314.0,Cleuzina
89315,5788.82,31,616,89315.0,Jenilsom
89316,5811.29,22,12,89316.0,Dilmas
89317,6285.61,24,66,89317.0,Dalucia
89318,5513.0599999999995,23,0,89318.0,Wemilli
89319,5295.43,24,7914,89319.0,Talani
89320,7879.29,33,88,89320.0,Calede
89321,7956.08,34,292,89321.0,Eshelen
89322,4950.71,20,32,89322.0,Adlsom
89323,9783.85,29,68,89323.0,Moanir
89324,6857.16,28,549,89324.0,Evylim
89325,8217.38,30,952,89325.0,Lanilda
89326,9195.56,35,199,89326.0,Waite
89327,4394.72,22,42,89327.0,Ulisis
89328,7605.2,24,20,89328.0,Anareli
89329,6976.72,30,10,89329.0,Sileis
89330,5594.2,28,583,89330.0,Jilsandra
89331,7292.36,29,22,89331.0,Gandira
89332,11654.9,42,305,89332.0,Dolice
89333,7547.41,29,78,89333.0,Marcom
89334,7922.9,26,298,89334.0,Jilsilene
89335,6084.75,27,44,89335.0,Classi
89336,6916.23,33,268,89336.0,Adrelli
89337,4829.21,22,543,89337.0,Nercilha
89338,7447.37,28,135,89338.0,Jesenilda
89339,7138.17,33,254,89339.0,Eliesom
89340,5299.96,24,684,89340.0,Cezinaldo
89341,6603.98,29,123,89341.0,Cecilhia
89342,8475.36,31,335,89342.0,Jilsinei
89343,10338.34,40,17,89343.0,Roslda
89344,7941.2300000000005,33,436,89344.0,Mimi
89345,9553.67,31,232,89345.0,Aantonio
89346,8235.51,28,421,89346.0,Sayma
89347,4430.5,18,3171,89347.0,Jonie
89348,7455.86,34,27,89348.0,Janulia
89349,10845.84,36,137,89349.0,Fhiama
89350,9286.18,38,395,89350.0,Abnes
89351,7105.0,23,35,89351.0,Sonilia
89352,6683.89,29,73,89352.0,Derenise
89353,6107.0,34,119,89353.0,Zulinar
89354,4103.4400000000005,17,162,89354.0,Beomar
89355,5522.55,26,620,89355.0,Sidioney
89356,7284.12,29,215,89356.0,Abiata
89357,5463.89,28,61,89357.0,Aelem
89358,8123.55,31,771,89358.0,Cleuonice
89359,8631.18,29,270,89359.0,Artor
89360,8430.81,32,612,89360.0,Marinir
89361,8135.360000000001,23,36,89361.0,Erisete
89362,9211.3,36,316,89362.0,Kethelley
89363,6779.1,34,1109,89363.0,Kathyleen
89364,6949.06,28,975,89364.0,Malcilene
89365,9046.83,34,699,89365.0,Ste
89366,5480.24,23,142,89366.0,Albecio
89367,5067.72,18,964,89367.0,Ceilza
89368,12765.25,38,690,89368.0,Lidnei
89369,3429.57,19,572,89369.0,Lerdes
89370,7167.58,36,126,89370.0,Dilas
89371,5217.62,29,498,89371.0,Eutilia
89372,9539.55,31,55,89372.0,Arcilino
89373,7253.04,29,1674,89373.0,Edmolson
89374,7488.95,28,121,89374.0,Edjaelma
89375,8000.79,34,100,89375.0,Mafram
89376,9210.06,31,304,89376.0,Anasir
89377,10177.19,36,88,89377.0,Jeica
89378,6058.87,28,3,89378.0,Govana
89379,5275.39,23,1228,89379.0,Teilane
89380,8202.16,28,1087,89380.0,Landio
89381,5877.900000000001,24,171,89381.0,Ashelley
89382,7007.93,31,44,89382.0,Julei
89383,10473.99,31,620,89383.0,Lindoelia
89384,9263.66,33,267,89384.0,Rarica
89385,6631.69,23,145,89385.0,Gudite
89386,3743.23,21,1122,89386.0,Lasinha
89387,5229.25,22,424,89387.0,Melkzedeque
89388,7252.64,29,72,89388.0,Hiverson
89389,9712.81,31,43,89389.0,Huison
89390,5442.2300000000005,30,671,89390.0,Lozimar
89391,8287.09,33,112,89391.0,Voldeci
89392,5847.13,26,202,89392.0,Natheli
89393,6774.14,24,485,89393.0,Erde
89394,7528.32,38,349,89394.0,Issak
89395,10034.24,38,112,89395.0,Lizone
89396,6947.81,28,346,89396.0,Alaisia
89397,5152.53,23,490,89397.0,Almiton
89398,9358.53,39,20,89398.0,Lismary
89399,9608.03,35,7,89399.0,Verbenha
89400,7288.42,29,289,89400.0,Celho
89401,9701.92,33,17,89401.0,Heiltor
89402,6436.7,28,339,89402.0,Pauloma
89403,11077.31,38,302,89403.0,Dilio
89404,6940.19,29,197,89404.0,Erberty
89405,3772.0099999999998,23,797,89405.0,Thyla
89406,7883.33,32,375,89406.0,Elindete
89407,5895.37,28,137,89407.0,Loraina
89408,5531.35,21,286,89408.0,Yasmir
89409,6810.87,33,123,89409.0,Gabeiele
89410,8870.78,25,621,89410.0,Marlilson
89411,10961.369999999999,37,67,89411.0,Anreza
89412,5137.38,22,226,89412.0,Silvarino
89413,9511.49,41,380,89413.0,Aureio
89414,6904.55,25,68,89414.0,Jhonielson
89415,11453.61,43,119,89415.0,Hedis
89416,4912.88,25,276,89416.0,Evandersom
89417,7779.74,26,273,89417.0,Efijenia
89418,6897.34,30,389,89418.0,Jolie
89419,4444.84,23,110,89419.0,Leniuza
89420,11435.85,38,251,89420.0,Olico
89421,6208.87,27,234,89421.0,Anazilia
89422,6105.4,25,1324,89422.0,Jesiely
89423,7130.34,30,203,89423.0,Gelvina
89424,5373.7,23,1103,89424.0,Zelsa
89425,10516.84,32,193,89425.0,Abnilson
89426,8240.67,28,108,89426.0,Fraancisco
89427,8135.48,24,40,89427.0,Aliso
89428,6000.05,24,257,89428.0,Quetilim
89429,5432.65,23,93,89429.0,Ibaldo
89430,6470.2699999999995,25,211,89430.0,Cleidio
89431,5433.31,23,409,89431.0,Misae
89432,8860.59,35,139,89432.0,Alechandrina
89433,8099.66,33,13,89433.0,Erodes
89434,3794.5,31,7621,89434.0,Gerbesson
89435,6560.39,26,213,89435.0,Tailsom
89436,7112.11,32,1380,89436.0,Keitson
89437,5834.3,29,806,89437.0,Falvia
89438,9749.75,31,18,89438.0,Wigler
89439,7453.18,25,42,89439.0,Olivandro
89440,8035.26,23,77,89440.0,Hadi
89441,10530.47,32,1266,89441.0,Geisile
89442,4339.07,20,71,89442.0,Edelcia
89443,4082.92,22,365,89443.0,Rosama
89444,10604.75,35,1218,89444.0,Osaide
89445,9749.06,32,197,89445.0,Delais
89446,6852.67,27,394,89446.0,Leline
89447,7717.7699999999995,26,887,89447.0,Evlim
89448,7009.68,27,154,89448.0,Amlton
89449,5504.8,21,1461,89449.0,Esmelino
89450,8443.130000000001,31,596,89450.0,Maeria
89451,5012.14,23,321,89451.0,Eudilia
89452,8579.94,35,79,89452.0,Dividi
89453,7450.780000000001,30,109,89453.0,Iderlam
89454,9157.99,32,27,89454.0,Giuciane
89455,5310.84,27,21,89455.0,Gesciane
89456,8937.97,36,272,89456.0,Toshiuki
89457,8792.96,27,220,89457.0,Saneli
89458,4844.34,25,246,89458.0,Ivisom
89459,7900.85,30,312,89459.0,Ilaila
89460,11496.63,42,38,89460.0,Fridulino
89461,8749.72,33,76,89461.0,Olevina
89462,6872.31,28,226,89462.0,Risalia
89463,6024.92,28,159,89463.0,Elenido
89464,5620.26,26,100,89464.0,Laitom
89465,6821.1,29,90,89465.0,Geolina
89466,8268.58,39,155,89466.0,Alzeno
89467,7739.54,27,211,89467.0,Ziria
89468,6822.12,31,202,89468.0,Roselisa
89469,5597.22,29,100,89469.0,Wuochiton
89470,4931.88,24,47,89470.0,Mailer
89471,9088.26,32,57,89471.0,Ayd
89472,5649.08,31,585,89472.0,Jayany
89473,7445.33,31,419,89473.0,Roleli
89474,4022.05,15,194,89474.0,Zilmira
89475,11007.38,40,719,89475.0,Arlida
89476,10136.97,33,6329,89476.0,Ideko
89477,7428.46,26,359,89477.0,Divisson
89478,9655.28,34,177,89478.0,Gabrella
89479,7299.870000000001,27,448,89479.0,Nicula
89480,10131.53,33,616,89480.0,Jolismar
89481,6919.91,29,323,89481.0,Katye
89482,8555.57,30,362,89482.0,Isene
89483,9141.53,34,118,89483.0,Ervilin
89484,8038.42,26,388,89484.0,Trrezinha
89485,8243.08,34,1338,89485.0,Inaiar
89486,11661.82,36,1076,89486.0,Rallen
89487,8155.51,35,942,89487.0,Josiam
89488,4705.32,22,2,89488.0,Nelsinha
89489,8319.48,36,41,89489.0,Rephael
89490,5856.17,29,109,89490.0,Jeorjina
89491,8403.06,31,459,89491.0,Daniei
89492,8080.62,37,17,89492.0,Gleissi
89493,8549.45,25,347,89493.0,Sandr
89494,6226.01,30,378,89494.0,Ronalo
89495,6702.66,26,1500,89495.0,Banca
89496,5434.1,25,290,89496.0,Margaretr
89497,7127.26,20,1181,89497.0,Heneique
89498,7644.820000000001,30,353,89498.0,Radassa
89499,5331.46,26,791,89499.0,Iolaia
89500,6547.41,27,784,89500.0,Azelma
89501,8604.83,26,395,89501.0,Chairon
89502,5633.219999999999,28,144,89502.0,Reliton
89503,9237.93,32,318,89503.0,Aseli
89504,7606.75,27,586,89504.0,Geneli
89505,10947.19,47,76,89505.0,Joasinho
89506,9679.51,39,446,89506.0,Clauduo
89507,6185.67,26,172,89507.0,Jidalva
89508,7763.29,31,89,89508.0,Iracima
89509,5647.7300000000005,26,48,89509.0,Ualissom
89510,10311.28,40,8481,89510.0,Xaiani
89511,6541.01,26,21,89511.0,Ajemira
89512,8487.13,33,44,89512.0,Adnilsom
89513,6062.4800000000005,27,445,89513.0,Walasi
89514,7173.02,28,146,89514.0,Valsemar
89515,7034.75,27,319,89515.0,Weldi
89516,9414.54,37,144,89516.0,Luigina
89517,4727.68,18,366,89517.0,Adeilon
89518,8499.99,30,732,89518.0,Aglacy
89519,4914.76,24,2,89519.0,Nilsem
89520,8860.43,31,740,89520.0,Iraildi
89521,8027.37,29,213,89521.0,Renailto
89522,8827.05,33,216,89522.0,Dericki
89523,7560.29,39,68,89523.0,Clarelice
89524,9357.94,37,446,89524.0,Kemylli
89525,7295.71,29,137,89525.0,Ederssom
89526,8386.87,33,24,89526.0,Seza
89527,11204.92,37,41,89527.0,Deusile
89528,9484.05,31,421,89528.0,Guilermino
89529,5695.38,25,1106,89529.0,Noura
89530,9051.57,34,134,89530.0,Alfi
89531,9902.82,40,202,89531.0,Jenefir
89532,11432.04,41,293,89532.0,Robesom
89533,6900.91,31,119,89533.0,Aurielia
89534,8436.33,33,147,89534.0,Jideval
89535,6231.58,27,320,89535.0,Raylly
89536,8296.2,36,686,89536.0,Eloeide
89537,6135.48,24,73,89537.0,Emelim
89538,7471.1,25,57,89538.0,Celemente
89539,6026.47,18,11,89539.0,Evereldo
89540,6047.13,21,78,89540.0,Elinel
89541,10507.75,21,129,89541.0,Laso
89542,6448.75,31,334,89542.0,Celtom
89543,8381.96,33,160,89543.0,Claudsom
89544,9427.45,32,18,89544.0,Cesi
89545,5518.96,26,288,89545.0,Vandailton
89546,7185.15,33,654,89546.0,Jhotan
89547,9124.86,33,141,89547.0,Socorrro
89548,8017.18,24,722,89548.0,Elner
89549,5740.43,28,109,89549.0,Jerdan
89550,7940.9800000000005,29,95,89550.0,Lennom
89551,8261.58,27,803,89551.0,Uislan
89552,8843.98,35,2005,89552.0,Lucresia
89553,12964.869999999999,31,14,89553.0,Asti
89554,5789.17,24,11,89554.0,Sesi
89555,8401.7,28,169,89555.0,Hetore
89556,4371.43,25,295,89556.0,Wuiliam
89557,7212.9,31,210,89557.0,Symoni
89558,7952.84,35,249,89558.0,Dadara
89559,8026.92,27,100,89559.0,Naamam
89560,8027.36,29,409,89560.0,Brizia
89561,9639.23,33,92,89561.0,Rogereio
89562,8187.179999999999,33,78,89562.0,Benilse
89563,5275.4,27,101,89563.0,Jocenaldo
89564,6351.21,20,935,89564.0,Valdeilsa
89565,6449.65,23,560,89565.0,Jecineide
89566,11957.18,41,65,89566.0,Aurola
89567,6618.6900000000005,31,228,89567.0,Anglica
89568,4577.63,26,644,89568.0,Quenedy
89569,7878.64,26,135,89569.0,Sirler
89570,9225.380000000001,32,779,89570.0,Ericy
89571,6428.26,30,328,89571.0,Adnailson
89572,7755.9,29,207,89572.0,Renal
89573,7526.41,25,688,89573.0,Gadriele
89574,6415.17,24,523,89574.0,Wulson
89575,5753.73,23,428,89575.0,Sanandra
89576,8531.2,29,497,89576.0,Gersei
89577,5549.29,23,1051,89577.0,Elisleia
89578,6799.94,29,36,89578.0,Haderson
89579,10806.99,36,494,89579.0,Hellyn
89580,7115.17,32,134,89580.0,Eunar
89581,9617.28,31,1510,89581.0,Neivam
89582,9469.49,38,336,89582.0,Reilene
89583,8753.25,29,421,89583.0,Rudisom
89584,7060.36,34,135,89584.0,Theresina
89585,4939.74,19,1165,89585.0,Maitom
89586,4723.38,22,631,89586.0,Micole
89587,6810.7300000000005,32,431,89587.0,Kailam
89588,6003.41,27,454,89588.0,Padricia
89589,8639.94,32,18,89589.0,Jackisom
89590,6677.82,29,136,89590.0,Valclene
89591,7387.32,25,233,89591.0,Elsilaine
89592,9771.74,36,362,89592.0,Horadia
89593,5926.76,33,392,89593.0,Ismaldo
89594,10344.49,35,113,89594.0,Francilande
89595,6684.12,30,255,89595.0,Jiovando
89596,8083.99,32,369,89596.0,Stephanei
89597,7292.2,25,258,89597.0,Aiele
89598,6309.97,21,577,89598.0,Siline
89599,6829.780000000001,32,54,89599.0,Cladeni
89600,8176.75,31,46,89600.0,Ezter
89601,6990.82,30,70,89601.0,Janciel
89602,7635.7699999999995,32,319,89602.0,Caone
89603,9797.869999999999,34,655,89603.0,Kelwim
89604,7826.530000000001,27,601,89604.0,Ketylli
89605,5756.29,24,35,89605.0,Erbi
89606,9074.28,28,163,89606.0,Renaldi
89607,5850.23,22,807,89607.0,Alcedi
89608,5277.28,24,130,89608.0,Marenalva
89609,5788.43,21,40,89609.0,Chizuko
89610,7664.83,31,592,89610.0,Servilo
89611,4552.07,24,597,89611.0,Jidiane
89612,7034.38,29,142,89612.0,Uilkson
89613,6055.0599999999995,28,574,89613.0,Hilane
89614,8869.25,33,116,89614.0,Dilba
89615,9744.2,39,289,89615.0,Edilai
89616,9622.23,34,394,89616.0,Hesdra
89617,6358.08,31,336,89617.0,Lidon
89618,9686.33,36,3047,89618.0,Jezieli
89619,6923.56,25,110,89619.0,Hagada
89620,8394.369999999999,34,126,89620.0,Canandra
89621,7914.36,32,172,89621.0,Adroldo
89622,4775.24,24,173,89622.0,Juimara
89623,8434.12,26,140,89623.0,Janlson
89624,6627.9,27,916,89624.0,Vilmer
89625,4677.73,22,279,89625.0,Waginer
89626,6133.84,27,383,89626.0,Enilzo
89627,8735.94,37,780,89627.0,Wlace
89628,8635.91,41,75,89628.0,Vanyr
89629,10553.65,40,93,89629.0,Irni
89630,6968.38,30,129,89630.0,Carmilo
89631,7117.74,33,178,89631.0,Jennier
89632,5529.41,26,154,89632.0,Kleferson
89633,8237.25,33,99,89633.0,Josear
89634,7732.55,29,381,89634.0,Limar
89635,8614.64,35,20,89635.0,Elbem
89636,7190.16,32,71,89636.0,Andielson
89637,9364.06,40,11,89637.0,Elisanzela
89638,8293.28,29,282,89638.0,Endryck
89639,13548.99,35,7626,89639.0,Georga
89640,8740.04,30,598,89640.0,Ildel
89641,7861.42,31,380,89641.0,Alcisa
89642,7685.73,31,932,89642.0,Jacelaine
89643,3318.2,24,390,89643.0,Verronica
89644,6746.03,27,159,89644.0,Gadiele
89645,8648.64,33,78,89645.0,Zoilda
89646,8713.47,36,106,89646.0,Marelena
89647,5275.31,24,8678,89647.0,Dilnizio
89648,12665.96,42,38,89648.0,Vlmar
89649,12267.44,37,233,89649.0,Henrri
89650,7457.139999999999,37,270,89650.0,Alyssom
89651,5624.59,29,641,89651.0,Iralma
89652,7847.18,31,473,89652.0,Gerfesom
89653,9577.62,30,608,89653.0,Sidleide
89654,7847.53,34,259,89654.0,Vldemar
89655,6709.66,31,7349,89655.0,Nalvinha
89656,10508.96,42,22,89656.0,Ashilei
89657,5719.64,29,3960,89657.0,Alucas
89658,7919.2,29,149,89658.0,Cilly
89659,3422.5,19,261,89659.0,Hisaco
89660,7489.97,31,63,89660.0,Telvani
89661,7085.37,26,188,89661.0,Gerome
89662,9692.4,38,940,89662.0,Ervetom
89663,6136.58,21,519,89663.0,Nicilly
89664,7577.57,30,107,89664.0,Udiney
89665,6071.88,23,68,89665.0,Rozilva
89666,9988.6,31,62,89666.0,Latiffa
89667,9701.56,37,83,89667.0,Oger
89668,5884.03,28,664,89668.0,Hezo
89669,9404.28,34,2659,89669.0,Sielene
89670,9201.800000000001,27,142,89670.0,Waldenberg
89671,9890.42,30,14,89671.0,Iraciele
89672,6420.150000000001,25,383,89672.0,Vilvar
89673,5226.49,31,148,89673.0,Laidis
89674,8913.96,29,1170,89674.0,Eldersom
89675,7698.2,23,416,89675.0,Alcider
89676,4839.24,25,838,89676.0,Cawe
89677,8250.48,33,151,89677.0,Joktan
89678,10057.3,29,34,89678.0,Desina
89679,7747.78,25,795,89679.0,Helini
89680,9550.31,35,675,89680.0,Klebisson
89681,5080.73,24,134,89681.0,Kazia
89682,9612.16,30,361,89682.0,Juvilina
89683,4103.21,20,1015,89683.0,Elvori
89684,11113.44,33,322,89684.0,Reisomar
89685,4456.9,23,551,89685.0,Neilva
89686,10884.81,42,116,89686.0,Atiana
89687,5941.97,21,284,89687.0,Adrelson
89688,11862.77,42,196,89688.0,Miglel
89689,10155.09,41,296,89689.0,Adalico
89690,8080.25,28,182,89690.0,Shigueko
89691,12536.99,39,436,89691.0,Seliel
89692,5933.12,32,1608,89692.0,Evanalda
89693,8623.42,32,563,89693.0,Delsinha
89694,7032.39,39,327,89694.0,Aulerinda
89695,4862.84,22,1488,89695.0,Kende
89696,5462.9,23,45,89696.0,Emael
89697,8117.280000000001,32,483,89697.0,Arjemiro
89698,7963.24,24,282,89698.0,Lineque
89699,6369.32,30,98,89699.0,Diovanny
89700,9063.699999999999,32,43,89700.0,Deiliana
89701,4824.66,21,141,89701.0,Walsson
89702,8203.28,39,1133,89702.0,Cielia
89703,9634.95,33,205,89703.0,Weslhei
89704,5750.150000000001,22,1819,89704.0,Leor
89705,10051.54,36,492,89705.0,Ketyn
89706,7016.3,28,252,89706.0,Julhiane
89707,9149.25,38,406,89707.0,Jozemara
89708,10969.24,35,116,89708.0,Rizania
89709,7949.36,27,144,89709.0,Alsivan
89710,5956.91,27,96,89710.0,Arir
89711,9026.89,35,60,89711.0,Jalissom
89712,7923.15,27,663,89712.0,Raimunndo
89713,8403.28,29,163,89713.0,Natah
89714,7987.38,31,203,89714.0,Arlielson
89715,9941.73,36,630,89715.0,Jiuly
89716,5597.58,25,734,89716.0,Poloma
89717,6111.11,30,224,89717.0,Tido
89718,9176.61,27,86,89718.0,Souad
89719,11584.29,38,22,89719.0,Cema
89720,7152.45,25,6805,89720.0,Laana
89721,5370.47,22,5,89721.0,Gereldo
89722,9994.49,27,478,89722.0,Heloiane
89723,5784.33,24,53,89723.0,Horoldo
89724,10629.03,41,251,89724.0,Ronold
89725,6272.94,34,4,89725.0,Ketilim
89726,10111.54,35,451,89726.0,Siilvana
89727,7921.1900000000005,29,23,89727.0,Adulce
89728,8160.98,30,693,89728.0,Catolina
89729,7197.150000000001,24,691,89729.0,Anatila
89730,10065.84,36,201,89730.0,Isaina
89731,9308.59,31,932,89731.0,Lieje
89732,8922.16,34,54,89732.0,Eluide
89733,6990.24,32,114,89733.0,Delsiana
89734,5734.23,29,1193,89734.0,Salveline
89735,6849.29,32,132,89735.0,Noade
89736,4509.23,18,82,89736.0,Molton
89737,5574.84,21,874,89737.0,Francueli
89738,4993.97,24,376,89738.0,Jussieli
89739,9906.53,35,286,89739.0,Ulicia
89740,12089.19,46,235,89740.0,Etsuco
89741,9127.32,30,109,89741.0,Ruthileia
89742,10561.33,45,187,89742.0,Wuilame
89743,10392.84,43,327,89743.0,Eimy
89744,9330.07,26,352,89744.0,Jemily
89745,8211.07,42,232,89745.0,Rini
89746,7209.57,30,101,89746.0,Clar
89747,5251.5199999999995,24,934,89747.0,Doloriza
89748,7839.55,28,614,89748.0,Udair
89749,10831.45,31,944,89749.0,Adaelcio
89750,8151.41,35,1032,89750.0,Rozagela
89751,11631.13,39,185,89751.0,Edline
89752,10915.119999999999,34,804,89752.0,Jicimar
89753,6142.32,26,2459,89753.0,Isoltina
89754,6999.68,30,2102,89754.0,Rosymare
89755,7350.21,29,89,89755.0,Arlein
89756,8615.26,37,206,89756.0,Jenerosa
89757,7141.15,29,168,89757.0,Josemilsom
